"Index Name","Date","Open","High","Low","Close"
"NIFTY200 MOMENTUM 30","22 Aug 2023","21920.95","22115.40","21878.45","22098.80"
"NIFTY200 MOMENTUM 30","21 Aug 2023","21757.65","21906.75","21688.40","21880.80"
"NIFTY200 MOMENTUM 30","18 Aug 2023","21763.55","21823.60","21637.25","21704.05"
"NIFTY200 MOMENTUM 30","17 Aug 2023","21761.60","21853.75","21733.70","21770.95"
"NIFTY200 MOMENTUM 30","16 Aug 2023","21675.60","21762.55","21571.15","21742.30"
"NIFTY200 MOMENTUM 30","14 Aug 2023","21761.30","21810.70","21482.90","21761.25"
"NIFTY200 MOMENTUM 30","11 Aug 2023","21992.55","22005.30","21769.85","21802.65"
"NIFTY200 MOMENTUM 30","10 Aug 2023","21972.40","22010.40","21819.50","21865.85"
"NIFTY200 MOMENTUM 30","09 Aug 2023","21898.50","21991.35","21767.10","21973.55"
"NIFTY200 MOMENTUM 30","08 Aug 2023","21945.25","21979.40","21678.30","21856.50"
"NIFTY200 MOMENTUM 30","07 Aug 2023","21835.35","21902.85","21739.35","21873.20"
"NIFTY200 MOMENTUM 30","04 Aug 2023","21824.20","21893.20","21708.55","21791.00"
"NIFTY200 MOMENTUM 30","03 Aug 2023","21797.15","21921.00","21578.55","21737.20"
"NIFTY200 MOMENTUM 30","02 Aug 2023","22061.25","22081.90","21646.45","21812.85"
"NIFTY200 MOMENTUM 30","01 Aug 2023","22325.85","22352.90","22090.55","22124.10"
"NIFTY200 MOMENTUM 30","31 Jul 2023","22100.05","22297.40","22093.85","22275.85"
"NIFTY200 MOMENTUM 30","28 Jul 2023","21909.75","22097.30","21877.75","22084.30"
"NIFTY200 MOMENTUM 30","27 Jul 2023","21880.95","22005.25","21784.70","21865.10"
"NIFTY200 MOMENTUM 30","26 Jul 2023","21731.50","21833.30","21704.85","21797.15"
"NIFTY200 MOMENTUM 30","25 Jul 2023","21787.65","21797.05","21539.50","21661.15"
"NIFTY200 MOMENTUM 30","24 Jul 2023","21653.20","21865.10","21618.90","21689.60"
"NIFTY200 MOMENTUM 30","21 Jul 2023","21674.45","21748.60","21564.60","21589.20"
"NIFTY200 MOMENTUM 30","20 Jul 2023","21719.80","21748.35","21533.35","21714.70"
"NIFTY200 MOMENTUM 30","19 Jul 2023","21528.00","21692.40","21515.70","21677.65"
"NIFTY200 MOMENTUM 30","18 Jul 2023","21558.10","21621.40","21351.45","21476.10"
"NIFTY200 MOMENTUM 30","17 Jul 2023","21531.75","21593.85","21422.65","21500.80"
"NIFTY200 MOMENTUM 30","14 Jul 2023","21494.65","21536.55","21327.80","21479.15"
"NIFTY200 MOMENTUM 30","13 Jul 2023","21707.25","21715.50","21334.95","21393.20"
"NIFTY200 MOMENTUM 30","12 Jul 2023","21646.75","21668.35","21550.40","21619.10"
"NIFTY200 MOMENTUM 30","11 Jul 2023","21360.30","21663.30","21353.15","21561.00"
"NIFTY200 MOMENTUM 30","10 Jul 2023","21452.85","21464.40","21253.70","21287.05"
"NIFTY200 MOMENTUM 30","07 Jul 2023","21505.30","21572.05","21285.05","21372.05"
"NIFTY200 MOMENTUM 30","06 Jul 2023","21461.25","21538.40","21414.20","21525.10"
"NIFTY200 MOMENTUM 30","05 Jul 2023","21244.35","21454.25","21222.05","21429.95"
"NIFTY200 MOMENTUM 30","04 Jul 2023","21384.15","21394.35","21166.75","21208.60"
"NIFTY200 MOMENTUM 30","03 Jul 2023","21378.30","21391.90","21280.85","21335.40"
"NIFTY200 MOMENTUM 30","30 Jun 2023","21274.70","21347.65","21214.90","21312.90"
"NIFTY200 MOMENTUM 30","28 Jun 2023","21080.75","21241.25","21056.65","21199.40"
"NIFTY200 MOMENTUM 30","27 Jun 2023","21001.85","21042.25","20925.55","20994.95"
"NIFTY200 MOMENTUM 30","26 Jun 2023","20866.20","20953.95","20775.40","20913.65"
"NIFTY200 MOMENTUM 30","23 Jun 2023","21029.40","21036.30","20808.35","20831.15"
"NIFTY200 MOMENTUM 30","22 Jun 2023","21227.35","21243.05","20978.65","21021.20"
"NIFTY200 MOMENTUM 30","21 Jun 2023","21335.20","21349.80","21133.05","21214.65"
"NIFTY200 MOMENTUM 30","20 Jun 2023","21254.70","21314.55","21135.00","21282.35"
"NIFTY200 MOMENTUM 30","19 Jun 2023","21357.50","21397.90","21172.15","21220.95"
"NIFTY200 MOMENTUM 30","16 Jun 2023","21068.65","21322.20","21050.35","21281.40"
"NIFTY200 MOMENTUM 30","15 Jun 2023","21139.40","21167.15","20976.45","21006.35"
"NIFTY200 MOMENTUM 30","14 Jun 2023","21112.80","21152.00","21071.20","21096.70"
"NIFTY200 MOMENTUM 30","13 Jun 2023","20971.30","21073.45","20962.35","21057.65"
"NIFTY200 MOMENTUM 30","12 Jun 2023","20891.85","20927.15","20839.60","20896.60"
"NIFTY200 MOMENTUM 30","09 Jun 2023","20850.55","20891.10","20778.60","20827.80"
"NIFTY200 MOMENTUM 30","08 Jun 2023","21007.70","21012.35","20770.95","20797.15"
"NIFTY200 MOMENTUM 30","07 Jun 2023","20908.40","20974.70","20863.90","20961.75"
"NIFTY200 MOMENTUM 30","06 Jun 2023","20708.55","20837.65","20692.40","20822.25"
"NIFTY200 MOMENTUM 30","05 Jun 2023","20643.60","20756.20","20635.10","20671.45"
"NIFTY200 MOMENTUM 30","02 Jun 2023","20486.70","20588.45","20461.75","20568.35"
"NIFTY200 MOMENTUM 30","01 Jun 2023","20438.75","20473.90","20376.20","20401.75"
"NIFTY200 MOMENTUM 30","31 May 2023","20455.80","20526.55","20330.00","20459.90"
"NIFTY200 MOMENTUM 30","30 May 2023","20406.40","20506.95","20377.10","20460.85"
"NIFTY200 MOMENTUM 30","29 May 2023","20394.25","20422.40","20308.20","20397.45"
"NIFTY200 MOMENTUM 30","26 May 2023","20107.30","20276.75","20079.20","20262.65"
"NIFTY200 MOMENTUM 30","25 May 2023","19904.95","20082.85","19888.40","20059.50"
"NIFTY200 MOMENTUM 30","24 May 2023","19980.50","20043.60","19893.40","19932.60"
"NIFTY200 MOMENTUM 30","23 May 2023","19952.30","20060.90","19926.95","19995.00"
"NIFTY200 MOMENTUM 30","22 May 2023","19743.10","19894.20","19672.40","19879.45"
"NIFTY200 MOMENTUM 30","19 May 2023","19735.55","19763.70","19522.90","19733.30"
"NIFTY200 MOMENTUM 30","18 May 2023","19968.95","19977.70","19659.30","19688.25"
"NIFTY200 MOMENTUM 30","17 May 2023","19874.70","19947.70","19762.55","19867.65"
"NIFTY200 MOMENTUM 30","16 May 2023","19914.20","19962.05","19834.30","19855.65"
"NIFTY200 MOMENTUM 30","15 May 2023","19745.20","19882.05","19660.10","19838.95"
"NIFTY200 MOMENTUM 30","12 May 2023","19745.20","19755.20","19645.10","19737.50"
"NIFTY200 MOMENTUM 30","11 May 2023","19681.90","19745.60","19634.80","19696.05"
"NIFTY200 MOMENTUM 30","10 May 2023","19589.35","19639.40","19450.05","19623.20"
"NIFTY200 MOMENTUM 30","09 May 2023","19710.10","19733.70","19518.80","19567.45"
"NIFTY200 MOMENTUM 30","08 May 2023","19539.85","19688.05","19507.60","19646.75"
"NIFTY200 MOMENTUM 30","05 May 2023","19610.95","19692.75","19479.05","19502.60"
"NIFTY200 MOMENTUM 30","04 May 2023","19467.20","19579.00","19448.50","19572.20"
"NIFTY200 MOMENTUM 30","03 May 2023","19414.75","19523.40","19361.35","19445.30"
"NIFTY200 MOMENTUM 30","02 May 2023","19411.30","19514.30","19383.10","19462.05"
"NIFTY200 MOMENTUM 30","28 Apr 2023","19184.15","19344.00","19124.15","19315.75"
"NIFTY200 MOMENTUM 30","27 Apr 2023","19022.85","19125.70","19021.65","19105.95"
"NIFTY200 MOMENTUM 30","26 Apr 2023","18968.70","19052.65","18914.40","19036.60"
"NIFTY200 MOMENTUM 30","25 Apr 2023","18872.95","19021.15","18865.55","18956.55"
"NIFTY200 MOMENTUM 30","24 Apr 2023","18735.00","18858.85","18681.15","18847.65"
"NIFTY200 MOMENTUM 30","21 Apr 2023","18815.35","18821.80","18645.00","18712.15"
"NIFTY200 MOMENTUM 30","20 Apr 2023","18782.10","18842.85","18752.25","18800.05"
"NIFTY200 MOMENTUM 30","19 Apr 2023","18792.15","18864.45","18725.35","18754.65"
"NIFTY200 MOMENTUM 30","18 Apr 2023","18813.50","18835.65","18683.35","18788.80"
"NIFTY200 MOMENTUM 30","17 Apr 2023","18704.30","18778.30","18632.75","18767.50"
"NIFTY200 MOMENTUM 30","13 Apr 2023","18640.50","18677.15","18544.50","18658.05"
"NIFTY200 MOMENTUM 30","12 Apr 2023","18600.10","18618.95","18552.20","18610.25"
"NIFTY200 MOMENTUM 30","11 Apr 2023","18540.90","18608.70","18498.80","18570.00"
"NIFTY200 MOMENTUM 30","10 Apr 2023","18431.00","18482.15","18393.40","18433.70"
"NIFTY200 MOMENTUM 30","06 Apr 2023","18287.60","18426.10","18229.15","18371.05"
"NIFTY200 MOMENTUM 30","05 Apr 2023","18341.00","18342.60","18199.65","18285.50"
"NIFTY200 MOMENTUM 30","03 Apr 2023","18357.40","18360.40","18265.35","18319.90"
"NIFTY200 MOMENTUM 30","31 Mar 2023","18163.50","18295.45","18154.05","18257.05"
"NIFTY200 MOMENTUM 30","29 Mar 2023","17759.70","18092.75","17758.40","18044.45"
"NIFTY200 MOMENTUM 30","28 Mar 2023","17889.80","17894.15","17666.65","17738.55"
"NIFTY200 MOMENTUM 30","27 Mar 2023","17864.70","17950.85","17769.55","17836.55"
"NIFTY200 MOMENTUM 30","24 Mar 2023","18063.15","18092.25","17828.45","17860.65"
"NIFTY200 MOMENTUM 30","23 Mar 2023","18061.60","18158.30","18017.15","18037.75"
"NIFTY200 MOMENTUM 30","22 Mar 2023","18190.55","18226.10","18114.95","18135.40"
"NIFTY200 MOMENTUM 30","21 Mar 2023","18113.80","18160.25","18017.00","18130.00"
"NIFTY200 MOMENTUM 30","20 Mar 2023","18124.75","18155.65","17840.65","18026.10"
"NIFTY200 MOMENTUM 30","17 Mar 2023","18313.65","18337.60","18076.15","18210.95"
"NIFTY200 MOMENTUM 30","16 Mar 2023","18065.05","18215.60","17846.45","18138.85"
"NIFTY200 MOMENTUM 30","15 Mar 2023","18212.70","18270.30","18032.25","18066.30"
"NIFTY200 MOMENTUM 30","14 Mar 2023","18214.55","18238.60","17970.70","18106.30"
"NIFTY200 MOMENTUM 30","13 Mar 2023","18558.40","18661.60","18180.05","18214.90"
"NIFTY200 MOMENTUM 30","10 Mar 2023","18589.20","18602.05","18429.20","18560.20"
"NIFTY200 MOMENTUM 30","09 Mar 2023","18957.70","18971.35","18703.50","18730.20"
"NIFTY200 MOMENTUM 30","08 Mar 2023","18666.00","18917.00","18605.25","18904.00"
"NIFTY200 MOMENTUM 30","06 Mar 2023","18672.40","18829.40","18658.35","18704.70"
"NIFTY200 MOMENTUM 30","03 Mar 2023","18354.35","18621.45","18345.70","18570.40"
"NIFTY200 MOMENTUM 30","02 Mar 2023","18239.45","18262.50","18127.55","18206.90"
"NIFTY200 MOMENTUM 30","01 Mar 2023","17937.80","18252.55","17934.20","18238.65"
"NIFTY200 MOMENTUM 30","28 Feb 2023","17891.65","17984.45","17832.65","17890.95"
"NIFTY200 MOMENTUM 30","27 Feb 2023","17875.10","17918.65","17703.05","17869.60"
"NIFTY200 MOMENTUM 30","24 Feb 2023","18088.75","18097.75","17857.85","17916.00"
"NIFTY200 MOMENTUM 30","23 Feb 2023","17994.75","18103.60","17861.75","17996.50"
"NIFTY200 MOMENTUM 30","22 Feb 2023","18197.55","18197.55","17908.10","17958.90"
"NIFTY200 MOMENTUM 30","21 Feb 2023","18373.10","18396.10","18230.65","18254.85"
"NIFTY200 MOMENTUM 30","20 Feb 2023","18426.40","18466.05","18267.55","18309.85"
"NIFTY200 MOMENTUM 30","17 Feb 2023","18540.70","18585.55","18360.50","18410.45"
"NIFTY200 MOMENTUM 30","16 Feb 2023","18561.50","18636.75","18522.90","18587.25"
"NIFTY200 MOMENTUM 30","15 Feb 2023","18302.00","18478.20","18286.85","18458.45"
"NIFTY200 MOMENTUM 30","14 Feb 2023","18298.35","18367.60","18124.70","18316.80"
"NIFTY200 MOMENTUM 30","13 Feb 2023","18441.50","18501.90","18193.25","18241.55"
"NIFTY200 MOMENTUM 30","10 Feb 2023","18342.90","18509.25","18326.40","18404.70"
"NIFTY200 MOMENTUM 30","09 Feb 2023","18516.35","18518.10","18313.95","18426.05"
"NIFTY200 MOMENTUM 30","08 Feb 2023","18389.20","18504.55","18324.65","18486.50"
"NIFTY200 MOMENTUM 30","07 Feb 2023","18370.25","18440.55","18225.95","18333.60"
"NIFTY200 MOMENTUM 30","06 Feb 2023","18284.70","18350.00","18165.85","18318.75"
"NIFTY200 MOMENTUM 30","03 Feb 2023","18049.45","18322.40","17659.15","18294.90"
"NIFTY200 MOMENTUM 30","02 Feb 2023","18003.20","18198.00","17721.55","17965.75"
"NIFTY200 MOMENTUM 30","01 Feb 2023","18797.25","18806.75","17700.50","18049.15"
"NIFTY200 MOMENTUM 30","31 Jan 2023","18354.45","18658.60","18251.20","18610.65"
"NIFTY200 MOMENTUM 30","30 Jan 2023","18177.20","18495.30","17910.10","18229.05"
"NIFTY200 MOMENTUM 30","27 Jan 2023","18790.55","18792.90","17960.65","18167.25"
"NIFTY200 MOMENTUM 30","25 Jan 2023","19076.75","19088.40","18628.60","18780.90"
"NIFTY200 MOMENTUM 30","24 Jan 2023","19240.70","19248.85","19064.55","19101.85"
"NIFTY200 MOMENTUM 30","23 Jan 2023","19224.75","19230.15","19153.30","19192.25"
"NIFTY200 MOMENTUM 30","20 Jan 2023","19222.75","19251.20","19101.90","19123.15"
"NIFTY200 MOMENTUM 30","19 Jan 2023","19172.65","19208.70","19105.85","19178.60"
"NIFTY200 MOMENTUM 30","18 Jan 2023","19218.40","19255.25","19120.25","19239.30"
"NIFTY200 MOMENTUM 30","17 Jan 2023","19230.45","19239.80","18998.50","19175.65"
"NIFTY200 MOMENTUM 30","16 Jan 2023","19330.25","19378.65","19130.60","19188.15"
"NIFTY200 MOMENTUM 30","13 Jan 2023","19166.40","19307.60","19071.25","19282.15"
"NIFTY200 MOMENTUM 30","12 Jan 2023","19218.90","19231.60","19028.80","19129.60"
"NIFTY200 MOMENTUM 30","11 Jan 2023","19231.55","19247.85","19050.15","19162.70"
"NIFTY200 MOMENTUM 30","10 Jan 2023","19522.60","19526.70","19088.70","19200.90"
"NIFTY200 MOMENTUM 30","09 Jan 2023","19412.50","19533.85","19389.65","19489.00"
"NIFTY200 MOMENTUM 30","06 Jan 2023","19439.75","19462.35","19199.55","19287.60"
"NIFTY200 MOMENTUM 30","05 Jan 2023","19373.05","19445.20","19232.10","19411.30"
"NIFTY200 MOMENTUM 30","04 Jan 2023","19574.50","19608.15","19269.90","19296.95"
"NIFTY200 MOMENTUM 30","03 Jan 2023","19528.35","19606.60","19457.80","19548.10"
"NIFTY200 MOMENTUM 30","02 Jan 2023","19492.55","19576.35","19417.85","19515.15"
